조회일자,품목코드,품목명,평년비율,전일비율,품종코드,도매일일가격,도매순가격,도매전일가격,도매전순가격,도매전년순가격,도매평년순가격,도매일일위기단계명,도매일일작형연속위기횟수,도매일일작형위기단계코드,도매순위기단계명,도매순작형위기단계코드,도매순작형연속위기횟수,도매월위기단계명,도매월작형위기단계코드,도매전일자,도매전순월,도매전순명,도매순월,도매순명,도매일자,소매일일가격,소매순가격,소매전일가격,소매전순가격,소매전년순가격,소매평년순가격,소매전일자,소매전순월,소매전순명,소매순월,소매전순월,소매일자
2022-08-27,1101,무,21.287,-10.006,1101,2073.8,2275.8,2281.3,2074,1010.2,1710,상승주의,1,5,상승경계,6,1,상승주의,5,2022-08-26,8,중순,8,하순,2022-08-27,3174,3178,3212,3163,2227,2692,2022-08-25,8,중순,8,하순,2022-08-26
2022-08-27,1207,건고추,3.338,0.906,1207,12412.5,12418.44,12300,12100,12040,12012,상승경계,14,6,상승경계,6,1,상승경계,6,2022-08-25,8,중순,8,하순,2022-08-26,15613,15338,15727,14539,16452,16021,2022-08-25,8,중순,8,하순,2022-08-26
2022-08-27,1209,마늘,35.781,0,12A9,8541.65,8460.4,8541.65,8562,7992.85,6291,상승심각,104,7,상승심각,7,1,상승심각,7,2022-08-25,8,중순,8,하순,2022-08-26,13015,13169,13164,13506,12103,9609,2022-08-25,8,중순,8,하순,2022-08-26
2022-08-27,1209,마늘,24.56,0,1209,6578,6578,6578,6578,6687.5,5281,,0,,,,0,,,2022-08-25,8,중순,8,하순,2022-08-26,0,0,0,0,0,0,2022-08-25,,,,,9999-12-31
2022-08-27,1201,양파,40.535,1.902,1201,1262,1263,1238,1511,874,898,안정,8,4,안정,4,1,상승주의,5,2022-08-26,8,중순,8,하순,2022-08-27,2555,2547,2553,2445,2023,1882,2022-08-25,8,중순,8,하순,2022-08-26
2022-08-27,1202,대파,-5.29,10.077,1202,1826,1631,1642,2025,1342,1928,하락심각,102,1,하락심각,1,1,하락심각,1,2022-08-26,8,중순,8,하순,2022-08-27,5565,5594,5815,5424,4807,4728,2022-08-25,8,중순,8,하순,2022-08-26
2022-08-28,1001,배추,13.07,-4.63,1001,5233.667,5498.667,5476,4468,3002.333,4629,상승경계,8,6,상승경계,6,1,상승경계,6,2022-08-26,8,중순,8,하순,2022-08-27,6645,6662,6570,6733,4648,6417,2022-08-25,8,중순,8,하순,2022-08-26
2022-08-28,1101,무,21.287,-10.006,1101,2073.8,2275.8,2281.3,2074,1010.2,1710,상승주의,1,5,상승경계,6,1,상승주의,5,2022-08-26,8,중순,8,하순,2022-08-27,3174,3178,3212,3163,2227,2692,2022-08-25,8,중순,8,하순,2022-08-26
2022-08-28,1207,건고추,3.338,0.906,1207,12412.5,12418.44,12300,12100,12040,12012,상승경계,14,6,상승경계,6,1,상승경계,6,2022-08-25,8,중순,8,하순,2022-08-26,15613,15338,15727,14539,16452,16021,2022-08-25,8,중순,8,하순,2022-08-26
2022-08-28,1209,마늘,35.781,0,12A9,8541.65,8460.4,8541.65,8562,7992.85,6291,상승심각,104,7,상승심각,7,1,상승심각,7,2022-08-25,8,중순,8,하순,2022-08-26,13015,13169,13164,13506,12103,9609,2022-08-25,8,중순,8,하순,2022-08-26
2022-08-28,1209,마늘,24.56,0,1209,6578,6578,6578,6578,6687.5,5281,,0,,,,0,,,2022-08-25,8,중순,8,하순,2022-08-26,0,0,0,0,0,0,2022-08-25,,,,,9999-12-31
2022-08-28,1201,양파,40.535,1.902,1201,1262,1263,1238,1511,874,898,안정,8,4,안정,4,1,상승주의,5,2022-08-26,8,중순,8,하순,2022-08-27,2555,2547,2553,2445,2023,1882,2022-08-25,8,중순,8,하순,2022-08-26
2022-08-28,1202,대파,-5.29,10.077,1202,1826,1631,1642,2025,1342,1928,하락심각,102,1,하락심각,1,1,하락심각,1,2022-08-26,8,중순,8,하순,2022-08-27,5565,5594,5815,5424,4807,4728,2022-08-25,8,중순,8,하순,2022-08-26
2022-08-29,1001,배추,51.825,25.528,1001,7027.667,5498.667,5233.667,4468,3002.333,4629,상승심각,1,7,상승경계,6,1,상승경계,6,2022-08-27,8,중순,8,하순,2022-08-29,6501,6662,6645,6733,4648,6417,2022-08-26,8,중순,8,하순,2022-08-29
2022-08-29,1101,무,30.994,7.399,1101,2239.5,2275.8,2073.8,2074,1010.2,1710,상승경계,1,6,상승경계,6,1,상승주의,5,2022-08-27,8,중순,8,하순,2022-08-29,3185,3178,3174,3163,2227,2692,2022-08-26,8,중순,8,하순,2022-08-29
2022-08-29,1207,건고추,3.338,0.906,1207,12412.5,12418.44,12300,12100,12040,12012,상승경계,14,6,상승경계,6,1,상승경계,6,2022-08-25,8,중순,8,하순,2022-08-26,15613,15338,15727,14539,16452,16021,2022-08-25,8,중순,8,하순,2022-08-26
2022-08-29,1209,마늘,35.781,0,12A9,8541.65,8460.4,8541.65,8562,7992.85,6291,상승심각,104,7,상승심각,7,1,상승심각,7,2022-08-25,8,중순,8,하순,2022-08-26,13015,13169,13164,13506,12103,9609,2022-08-25,8,중순,8,하순,2022-08-26
2022-08-29,1209,마늘,24.56,0,1209,6578,6578,6578,6578,6687.5,5281,,0,,,,0,,,2022-08-25,8,중순,8,하순,2022-08-26,0,0,0,0,0,0,2022-08-25,,,,,9999-12-31
2022-08-29,1201,양파,34.187,-4.73,1201,1205,1263,1262,1511,874,898,안정,9,4,안정,4,1,상승주의,5,2022-08-27,8,중순,8,하순,2022-08-29,2563,2547,2555,2445,2023,1882,2022-08-26,8,중순,8,하순,2022-08-29
2022-08-29,1202,대파,-7.313,-2.182,1202,1787,1631,1826,2025,1342,1928,하락심각,103,1,하락심각,1,1,하락심각,1,2022-08-27,8,중순,8,하순,2022-08-29,5644,5594,5565,5424,4807,4728,2022-08-26,8,중순,8,하순,2022-08-29
2022-08-30,1001,배추,25.319,-21.153,1001,5800.667,5498.667,7027.667,4468,3002.333,4629,상승심각,2,7,상승경계,6,1,상승경계,6,2022-08-29,8,중순,8,하순,2022-08-30,6702,6662,6501,6733,4648,6417,2022-08-29,8,중순,8,하순,2022-08-30
2022-08-30,1101,무,41.579,7.501,1101,2421.1,2275.8,2239.5,2074,1010.2,1710,상승경계,2,6,상승경계,6,1,상승주의,5,2022-08-29,8,중순,8,하순,2022-08-30,3144,3178,3185,3163,2227,2692,2022-08-29,8,중순,8,하순,2022-08-30
2022-08-30,1207,건고추,4.687,1.292,1207,12575,12418.44,12412.5,12100,12040,12012,상승경계,15,6,상승경계,6,1,상승경계,6,2022-08-26,8,중순,8,하순,2022-08-29,15747,15338,15613,14539,16452,16021,2022-08-26,8,중순,8,하순,2022-08-29
2022-08-30,1209,마늘,32.332,-2.602,12A9,8325,8460.4,8541.65,8562,7992.85,6291,상승심각,105,7,상승심각,7,1,상승심각,7,2022-08-26,8,중순,8,하순,2022-08-29,13153,13169,13015,13506,12103,9609,2022-08-26,8,중순,8,하순,2022-08-29
2022-08-30,1209,마늘,24.56,0,1209,6578,6578,6578,6578,6687.5,5281,,0,,,,0,,,2022-08-26,8,중순,8,하순,2022-08-29,0,0,0,0,0,0,2022-08-26,,,,,9999-12-31
2022-08-30,1201,양파,35.523,0.986,1201,1217,1263,1205,1511,874,898,안정,10,4,안정,4,1,상승주의,5,2022-08-29,8,중순,8,하순,2022-08-30,2572,2547,2563,2445,2023,1882,2022-08-29,8,중순,8,하순,2022-08-30
2022-08-30,1202,대파,-18.517,-13.749,1202,1571,1631,1787,2025,1342,1928,하락심각,104,1,하락심각,1,1,하락심각,1,2022-08-29,8,중순,8,하순,2022-08-30,5725,5594,5644,5424,4807,4728,2022-08-29,8,중순,8,하순,2022-08-30
2022-08-31,1001,배추,38.151,9.289,1001,6394.667,5498.667,5800.667,4468,3002.333,4629,상승심각,3,7,상승경계,6,1,상승경계,6,2022-08-30,8,중순,8,하순,2022-08-31,7032,6662,6702,6733,4648,6417,2022-08-30,8,중순,8,하순,2022-08-31
2022-08-31,1101,무,67.368,15.405,1101,2862,2275.8,2421.1,2074,1010.2,1710,상승심각,1,7,상승경계,6,1,상승주의,5,2022-08-30,8,중순,8,하순,2022-08-31,3059,3178,3144,3163,2227,2692,2022-08-30,8,중순,8,하순,2022-08-31
2022-08-31,1207,건고추,4.687,0,1207,12575,12418.44,12575,12100,12040,12012,상승경계,16,6,상승경계,6,1,상승경계,6,2022-08-29,8,중순,8,하순,2022-08-30,15729,15338,15747,14539,16452,16021,2022-08-29,8,중순,8,하순,2022-08-30
2022-08-31,1209,마늘,32.332,0,12A9,8325,8460.4,8325,8562,7992.85,6291,상승심각,106,7,상승심각,7,1,상승심각,7,2022-08-29,8,중순,8,하순,2022-08-30,13136,13169,13153,13506,12103,9609,2022-08-29,8,중순,8,하순,2022-08-30
2022-08-31,1209,마늘,24.56,0,1209,6578,6578,6578,6578,6687.5,5281,,0,,,,0,,,2022-08-29,8,중순,8,하순,2022-08-30,0,0,0,0,0,0,2022-08-29,,,,,9999-12-31
2022-08-31,1201,양파,36.971,1.057,1201,1230,1263,1217,1511,874,898,안정,11,4,안정,4,1,상승주의,5,2022-08-30,8,중순,8,하순,2022-08-31,2578,2547,2572,2445,2023,1882,2022-08-30,8,중순,8,하순,2022-08-31
2022-08-31,1202,대파,2.282,20.335,1202,1972,1631,1571,2025,1342,1928,하락심각,105,1,하락심각,1,1,하락심각,1,2022-08-30,8,중순,8,하순,2022-08-31,5352,5594,5725,5424,4807,4728,2022-08-30,8,중순,8,하순,2022-08-31
2022-09-01,1001,배추,63.98,11.708,1001,7242.667,7312.333,6394.667,5499,3851.333,4417,상승심각,4,7,상승심각,7,1,상승심각,7,2022-08-31,8,하순,9,상순,2022-09-01,7398,7828,7032,6662,5272,6409,2022-08-31,8,하순,9,상순,2022-09-01
2022-09-01,1101,무,53.314,-8.545,1101,2636.7,3048.3,2862,2276,953.1,1720,상승심각,2,7,상승심각,7,1,상승심각,7,2022-08-31,8,하순,9,상순,2022-09-01,3199,3506,3059,3178,2106,2873,2022-08-31,8,하순,9,상순,2022-09-01
2022-09-01,1207,건고추,-4.807,0,1207,12575,12870.72,12575,12418,11996.26,13210,상승경계,17,6,상승경계,6,1,상승경계,6,2022-08-30,8,하순,9,상순,2022-08-31,15747,15827,15729,15338,16366,16662,2022-08-30,8,하순,9,상순,2022-08-31
2022-09-01,1209,마늘,32.017,0,12A9,8325,8345,8325,8460,7895.85,6306,상승심각,107,7,상승심각,7,1,상승심각,7,2022-08-30,8,하순,9,상순,2022-08-31,13152,13104,13136,13169,12090,9792,2022-08-30,8,하순,9,상순,2022-08-31
2022-09-01,1209,마늘,24.962,0,1209,6578,6578,6578,6578,6687.5,5264,,0,,,,0,,,2022-08-30,8,하순,9,상순,2022-08-31,0,0,0,0,0,0,2022-08-30,,,,,9999-12-31
2022-09-01,1201,양파,35.647,4.651,1201,1290,1510,1230,1263,960,951,안정,12,4,상승경계,6,1,상승심각,7,2022-08-31,8,하순,9,상순,2022-09-01,2602,2600,2578,2547,2042,1882,2022-08-31,8,하순,9,상순,2022-09-01
2022-09-01,1202,대파,9.034,13.089,1202,2269,2210,1972,1631,1490,2081,하락심각,106,1,하락심각,1,2,하락심각,1,2022-08-31,8,하순,9,상순,2022-09-01,5840,6462,5352,5594,4401,4739,2022-08-31,8,하순,9,상순,2022-09-01
2022-09-02,1209,마늘,32.017,0,12A9,8325,8345,8325,8460,7895.85,6306,상승심각,108,7,상승심각,7,2,상승심각,7,2022-08-31,8,하순,9,상순,2022-09-01,13109,13104,13152,13169,12090,9792,2022-08-31,8,하순,9,상순,2022-09-01
2022-09-02,1209,마늘,24.962,0,1209,6578,6578,6578,6578,6687.5,5264,,0,,,,0,,,2022-08-31,8,하순,9,상순,2022-09-01,0,0,0,0,0,0,2022-08-31,,,,,9999-12-31
2022-09-02,1201,양파,43.323,5.356,1201,1363,1501,1290,1263,960,951,안정,13,4,상승경계,6,1,상승심각,7,2022-09-01,8,하순,9,상순,2022-09-02,2602,2600,2602,2547,2042,1882,2022-09-01,8,하순,9,상순,2022-09-02
2022-09-02,1202,대파,-5.67,-15.588,1202,1963,2061,2269,1631,1490,2081,하락심각,107,1,하락심각,1,2,하락심각,1,2022-09-01,8,하순,9,상순,2022-09-02,6084,6462,5840,5594,4401,4739,2022-09-01,8,하순,9,상순,2022-09-02
2022-09-02,1001,배추,58.999,-3.123,1001,7023.333,7009,7242.667,5499,3851.333,4417,상승심각,5,7,상승심각,7,1,상승심각,7,2022-09-01,8,하순,9,상순,2022-09-02,7464,7828,7398,6662,5272,6409,2022-09-01,8,하순,9,상순,2022-09-02
2022-09-02,1101,무,51.628,-1.097,1101,2608.1,2890.8,2636.7,2276,953.1,1720,상승심각,3,7,상승심각,7,1,상승심각,7,2022-09-01,8,하순,9,상순,2022-09-02,3253,3506,3199,3178,2106,2873,2022-09-01,8,하순,9,상순,2022-09-02
2022-09-02,1207,건고추,-4.807,0,1207,12575,12870.72,12575,12418,11996.26,13210,상승경계,18,6,상승심각,7,1,상승경계,6,2022-08-31,8,하순,9,상순,2022-09-01,15856,15827,15747,15338,16366,16662,2022-08-31,8,하순,9,상순,2022-09-01
2022-09-03,1207,건고추,-4.807,0,1207,12575,0,12575,12396,11996.26,13210,상승경계,16,6,상승경계,6,1,상승경계,6,2022-08-29,8,하순,,,2022-08-30,15729,0,15747,15279,16366,16662,2022-08-29,8,하순,,,2022-08-30
2022-09-03,1209,마늘,32.017,0,12A9,8325,0,8325,8480,7895.85,6306,상승심각,106,7,상승심각,7,1,상승심각,7,2022-08-29,8,하순,,,2022-08-30,13136,0,13153,13172,12090,9792,2022-08-29,8,하순,,,2022-08-30
2022-09-03,1209,마늘,24.962,0,1209,6578,0,6578,6578,6687.5,5264,,0,,,,0,,,2022-08-29,8,하순,,,2022-08-30,0,0,0,0,0,0,2022-08-29,,,,,9999-12-31
2022-09-03,1001,배추,58.614,-0.247,1001,7006,7009,7023.333,5499,3851.333,4417,상승심각,6,7,상승심각,7,1,상승심각,7,2022-09-02,8,하순,9,상순,2022-09-03,6702,0,6501,6609,5272,6409,2022-08-29,8,하순,,,2022-08-30
2022-09-03,1101,무,62.558,6.734,1101,2796.4,2890.8,2608.1,2276,953.1,1720,상승심각,4,7,상승심각,7,1,상승심각,7,2022-09-02,8,하순,9,상순,2022-09-03,3144,0,3185,3195,2106,2873,2022-08-29,8,하순,,,2022-08-30
2022-09-03,1201,양파,59.096,9.914,1201,1513,1501,1363,1263,960,951,상승경계,1,6,상승경계,6,1,상승심각,7,2022-09-02,8,하순,9,상순,2022-09-03,2572,0,2563,2543,2042,1882,2022-08-29,8,하순,,,2022-08-30
2022-09-03,1202,대파,-8.265,-2.829,1202,1909,2061,1963,1631,1490,2081,하락심각,108,1,하락심각,1,2,하락심각,1,2022-09-02,8,하순,9,상순,2022-09-03,5725,0,5644,5628,4401,4739,2022-08-29,8,하순,,,2022-08-30
2022-09-04,1001,배추,58.614,-0.247,1001,7006,7009,7023.333,5499,3851.333,4417,상승심각,6,7,상승심각,7,1,상승심각,7,2022-09-02,8,하순,9,상순,2022-09-03,7464,7828,7398,6662,5272,6409,2022-09-01,8,하순,9,상순,2022-09-02
2022-09-04,1101,무,62.558,6.734,1101,2796.4,2890.8,2608.1,2276,953.1,1720,상승심각,4,7,상승심각,7,1,상승심각,7,2022-09-02,8,하순,9,상순,2022-09-03,3253,3506,3199,3178,2106,2873,2022-09-01,8,하순,9,상순,2022-09-02
2022-09-04,1207,건고추,-3.641,1.207,1207,12728.58,12870.72,12575,12418,11996.26,13210,상승경계,19,6,상승심각,7,1,상승경계,6,2022-09-01,8,하순,9,상순,2022-09-02,15856,15827,15856,15338,16366,16662,2022-09-01,8,하순,9,상순,2022-09-02
2022-09-04,1209,마늘,31.89,-0.1,12A9,8316.65,8345,8325,8460,7895.85,6306,상승심각,109,7,상승심각,7,1,상승심각,7,2022-09-01,8,하순,9,상순,2022-09-02,13143,13104,13109,13169,12090,9792,2022-09-01,8,하순,9,상순,2022-09-02
2022-09-04,1209,마늘,24.962,0,1209,6578,6578,6578,6578,6687.5,5264,,0,,,,0,,,2022-09-01,8,하순,9,상순,2022-09-02,0,0,0,0,0,0,2022-09-01,,,,,9999-12-31
2022-09-04,1201,양파,59.096,9.914,1201,1513,1501,1363,1263,960,951,상승경계,1,6,상승경계,6,1,상승심각,7,2022-09-02,8,하순,9,상순,2022-09-03,2602,2600,2602,2547,2042,1882,2022-09-01,8,하순,9,상순,2022-09-02
2022-09-04,1202,대파,-8.265,-2.829,1202,1909,2061,1963,1631,1490,2081,하락심각,108,1,하락심각,1,1,하락심각,1,2022-09-02,8,하순,9,상순,2022-09-03,6084,6462,5840,5594,4401,4739,2022-09-01,8,하순,9,상순,2022-09-02
2022-09-05,1001,배추,72.47,8.03,1001,7617.667,7009,7006,5499,3851.333,4417,상승심각,7,7,상승심각,7,1,상승심각,7,2022-09-03,8,하순,9,상순,2022-09-05,7818,7828,7464,6662,5272,6409,2022-09-02,8,하순,9,상순,2022-09-05
2022-09-05,1101,무,108.314,21.945,1101,3582.6,2890.8,2796.4,2276,953.1,1720,상승심각,5,7,상승심각,7,1,상승심각,7,2022-09-03,8,하순,9,상순,2022-09-05,3426,3506,3253,3178,2106,2873,2022-09-02,8,하순,9,상순,2022-09-05
2022-09-05,1207,건고추,-3.641,1.207,1207,12728.58,12870.72,12575,12418,11996.26,13210,상승경계,19,6,상승심각,7,1,상승경계,6,2022-09-01,8,하순,9,상순,2022-09-02,15856,15827,15856,15338,16366,16662,2022-09-01,8,하순,9,상순,2022-09-02
2022-09-05,1209,마늘,31.89,-0.1,12A9,8316.65,8345,8325,8460,7895.85,6306,상승심각,109,7,상승심각,7,1,상승심각,7,2022-09-01,8,하순,9,상순,2022-09-02,13143,13104,13109,13169,12090,9792,2022-09-01,8,하순,9,상순,2022-09-02
2022-09-05,1209,마늘,24.962,0,1209,6578,6578,6578,6578,6687.5,5264,,0,,,,0,,,2022-09-01,8,하순,9,상순,2022-09-02,0,0,0,0,0,0,2022-09-01,,,,,9999-12-31
2022-09-05,1201,양파,73.817,8.469,1201,1653,1501,1513,1263,960,951,상승심각,1,7,상승경계,6,1,상승심각,7,2022-09-03,8,하순,9,상순,2022-09-05,2602,2600,2602,2547,2042,1882,2022-09-02,8,하순,9,상순,2022-09-05
2022-09-05,1202,대파,32.244,30.632,1202,2752,2061,1909,1631,1490,2081,하락심각,109,1,하락심각,1,1,하락심각,1,2022-09-03,8,하순,9,상순,2022-09-05,6313,6462,6084,5594,4401,4739,2022-09-02,8,하순,9,상순,2022-09-05
2022-09-06,1001,배추,76.115,2.074,1001,7779,7009,7617.667,5499,3851.333,4417,상승심각,8,7,상승심각,7,1,상승심각,7,2022-09-05,8,하순,9,상순,2022-09-06,8393,7828,7818,6662,5272,6409,2022-09-05,8,하순,9,상순,2022-09-06
2022-09-06,1101,무,119.186,4.968,1101,3769.9,2890.8,3582.6,2276,953.1,1720,상승심각,6,7,상승심각,7,1,상승심각,7,2022-09-05,8,하순,9,상순,2022-09-06,3734,3506,3426,3178,2106,2873,2022-09-05,8,하순,9,상순,2022-09-06
2022-09-06,1207,건고추,-1.461,2.213,1207,13016.66,12870.72,12728.58,12418,11996.26,13210,상승심각,1,7,상승심각,7,1,상승경계,6,2022-09-02,8,하순,9,상순,2022-09-05,15832,15827,15856,15338,16366,16662,2022-09-02,8,하순,9,상순,2022-09-05
2022-09-06,1209,마늘,32.683,0.598,12A9,8366.65,8345,8316.65,8460,7895.85,6306,상승심각,110,7,상승심각,7,1,상승심각,7,2022-09-02,8,하순,9,상순,2022-09-05,13089,13104,13143,13169,12090,9792,2022-09-02,8,하순,9,상순,2022-09-05
2022-09-06,1209,마늘,24.962,0,1209,6578,6578,6578,6578,6687.5,5264,,0,,,,0,,,2022-09-02,8,하순,9,상순,2022-09-05,0,0,0,0,0,0,2022-09-02,,,,,9999-12-31
2022-09-06,1201,양파,77.392,2.015,1201,1687,1501,1653,1263,960,951,상승심각,2,7,상승경계,6,1,상승심각,7,2022-09-05,8,하순,9,상순,2022-09-06,2602,2600,2602,2547,2042,1882,2022-09-05,8,하순,9,상순,2022-09-06
2022-09-06,1202,대파,5.718,-25.091,1202,2200,2061,2752,1631,1490,2081,하락심각,110,1,하락심각,1,1,하락심각,1,2022-09-05,8,하순,9,상순,2022-09-06,6944,6462,6313,5594,4401,4739,2022-09-05,8,하순,9,상순,2022-09-06
2022-09-07,1001,배추,55.354,-13.358,1001,6862.333,7009,7779,5499,3851.333,4417,상승심각,9,7,상승심각,7,1,상승심각,7,2022-09-06,8,하순,9,상순,2022-09-07,8069,7985,8393,6662,5272,6409,2022-09-06,8,하순,9,상순,2022-09-07
2022-09-07,1101,무,123.547,1.948,1101,3844.8,2890.8,3769.9,2276,953.1,1720,상승심각,7,7,상승심각,7,1,상승심각,7,2022-09-06,8,하순,9,상순,2022-09-07,3919,3648,3734,3178,2106,2873,2022-09-06,8,하순,9,상순,2022-09-07
2022-09-07,1207,건고추,-1.461,0,1207,13016.66,12895.04,13016.66,12418,11996.26,13210,상승심각,2,7,상승심각,7,1,상승경계,6,2022-09-05,8,하순,9,상순,2022-09-06,15789,15871,15832,15338,16366,16662,2022-09-05,8,하순,9,상순,2022-09-06
2022-09-07,1209,마늘,32.54,-0.099,12A9,8358.35,8347.25,8366.65,8460,7895.85,6306,상승심각,111,7,상승심각,7,1,상승심각,7,2022-09-05,8,하순,9,상순,2022-09-06,13089,13145,13089,13169,12090,9792,2022-09-05,8,하순,9,상순,2022-09-06
2022-09-07,1209,마늘,24.962,0,1209,6578,6578,6578,6578,6687.5,5264,,0,,,,0,,,2022-09-05,8,하순,9,상순,2022-09-06,0,0,0,0,0,0,2022-09-05,,,,,9999-12-31
2022-09-07,1201,양파,70.662,-3.943,1201,1623,1501,1687,1263,960,951,상승심각,3,7,상승경계,6,1,상승심각,7,2022-09-06,8,하순,9,상순,2022-09-07,2593,2601,2602,2547,2042,1882,2022-09-06,8,하순,9,상순,2022-09-07
2022-09-07,1202,대파,1.442,-4.216,1202,2111,2061,2200,1631,1490,2081,하락심각,111,1,하락심각,1,1,하락심각,1,2022-09-06,8,하순,9,상순,2022-09-07,7127,6517,6944,5594,4401,4739,2022-09-06,8,하순,9,상순,2022-09-07
2022-09-08,1001,배추,68.485,7.789,1001,7442,7009,6862.333,5499,3851.333,4417,상승심각,10,7,상승심각,7,1,상승심각,7,2022-09-07,8,하순,9,상순,2022-09-08,8769,7985,8069,6662,5272,6409,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-08,1101,무,23.605,-80.855,1101,2125.9,2890.8,3844.8,2276,953.1,1720,상승경계,1,6,상승심각,7,1,상승심각,7,2022-09-07,8,하순,9,상순,2022-09-08,4355,3648,3919,3178,2106,2873,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-08,1207,건고추,-1.461,0,1207,13016.66,12895.04,13016.66,12418,11996.26,13210,상승심각,3,7,상승심각,7,1,상승경계,6,2022-09-06,8,하순,9,상순,2022-09-07,15803,15871,15789,15338,16366,16662,2022-09-06,8,하순,9,상순,2022-09-07
2022-09-08,1209,마늘,32.54,0,12A9,8358.35,8347.25,8358.35,8460,7895.85,6306,상승심각,112,7,상승심각,7,1,상승심각,7,2022-09-06,8,하순,9,상순,2022-09-07,13089,13145,13089,13169,12090,9792,2022-09-06,8,하순,9,상순,2022-09-07
2022-09-08,1209,마늘,24.962,0,1209,6578,6578,6578,6578,6687.5,5264,,0,,,,0,,,2022-09-06,8,하순,9,상순,2022-09-07,0,0,0,0,0,0,2022-09-06,,,,,9999-12-31
2022-09-08,1201,양파,51.42,-12.708,1201,1440,1501,1623,1263,960,951,상승주의,1,5,상승경계,6,1,상승심각,7,2022-09-07,8,하순,9,상순,2022-09-08,2604,2601,2593,2547,2042,1882,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-08,1202,대파,8.794,6.758,1202,2264,2061,2111,1631,1490,2081,하락심각,112,1,하락심각,1,1,하락심각,1,2022-09-07,8,하순,9,상순,2022-09-08,6796,6517,7127,5594,4401,4739,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-09,1001,배추,15.418,-45.979,1001,5098,7009,7442,5499,3851.333,4417,상승경계,1,6,상승심각,7,1,상승심각,7,2022-09-08,8,하순,9,상순,2022-09-09,8769,7985,8069,6662,5272,6409,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-09,1101,무,2.442,-20.639,1101,1762.2,2890.8,2125.9,2276,953.1,1720,상승주의,1,5,상승심각,7,1,상승심각,7,2022-09-08,8,하순,9,상순,2022-09-09,4355,3648,3919,3178,2106,2873,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-09,1207,건고추,-1.461,0,1207,13016.66,12895.04,13016.66,12418,11996.26,13210,상승심각,4,7,상승심각,7,1,상승경계,6,2022-09-07,8,하순,9,상순,2022-09-08,16092,15871,15803,15338,16366,16662,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-09,1209,마늘,32.54,0,12A9,8358.35,8347.25,8358.35,8460,7895.85,6306,상승심각,113,7,상승심각,7,1,상승심각,7,2022-09-07,8,하순,9,상순,2022-09-08,13350,13145,13089,13169,12090,9792,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-09,1209,마늘,24.962,0,1209,6578,6578,6578,6578,6687.5,5264,,0,,,,0,,,2022-09-07,8,하순,9,상순,2022-09-08,0,0,0,0,0,0,2022-09-07,,,,,9999-12-31
2022-09-09,1201,양파,51.42,0,1201,1440,1501,1440,1263,960,951,상승주의,2,5,상승경계,6,1,상승심각,7,2022-09-08,8,하순,9,상순,2022-09-09,2604,2601,2593,2547,2042,1882,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-09,1202,대파,-51.081,-122.397,1202,1018,2061,2264,1631,1490,2081,하락심각,113,1,하락심각,1,1,하락심각,1,2022-09-08,8,하순,9,상순,2022-09-09,6796,6517,7127,5594,4401,4739,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-10,1001,배추,15.418,-45.979,1001,5098,7009,7442,5499,3851.333,4417,상승경계,1,6,상승심각,7,1,상승심각,7,2022-09-08,8,하순,9,상순,2022-09-09,8769,7985,8069,6662,5272,6409,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-10,1101,무,2.442,-20.639,1101,1762.2,2890.8,2125.9,2276,953.1,1720,상승주의,1,5,상승심각,7,1,상승심각,7,2022-09-08,8,하순,9,상순,2022-09-09,4355,3648,3919,3178,2106,2873,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-10,1207,건고추,-1.461,0,1207,13016.66,12895.04,13016.66,12418,11996.26,13210,상승심각,4,7,상승심각,7,1,상승경계,6,2022-09-07,8,하순,9,상순,2022-09-08,16092,15871,15803,15338,16366,16662,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-10,1209,마늘,32.54,0,12A9,8358.35,8347.25,8358.35,8460,7895.85,6306,상승심각,113,7,상승심각,7,1,상승심각,7,2022-09-07,8,하순,9,상순,2022-09-08,13350,13145,13089,13169,12090,9792,2022-09-07,8,하순,9,상순,2022-09-08
2022-09-10,1209,마늘,24.962,0,1209,6578,6578,6578,6578,6687.5,5264,,0,,,,0,,,2022-09-07,8,하순,9,상순,2022-09-08,0,0,0,0,0,0,2022-09-07,,,,,9999-12-31
2022-09-10,1201,양파,51.42,0,1201,1440,1501,1440,1263,960,951,상승주의,2,5,상승경계,6,1,상승심각,7,2022-09-08,8,하순,9,상순,2022-09-09,2604,2601,2593,2547,2042,1882,2022-09-07,8,하순,9,상순,2022-09-08
